2:8:0:8,119,27
2:0:40:0,119,10
4:0:4:1,119,5
8:130:56:240,119,69
41:66:8:128,119,5
24:3:16:0,119,48
0:17:0:1,119,9
2:8:2:0,118,24
8:3:0:0,118,48
10:145:84:0,118,2
10:129:5:128,118,8
24:130:2:130,118,2
10:134:2:134,118,1
8:130:40:10,118,11
8:136:9:136,118,16
10:130:8:0,118,69
9:0:8:8,117,51
16:2:24:1,117,53
20:0:28:1,117,17
8:2:160:2,117,13
8:128:11:136,117,3
1:16:1:20,117,15
8:8:130:8,117,17
8:0:0:10,116,43
0:20:0:1,116,27
136:152:40:136,116,1
8:161:8:128,116,2
248:184:120:248,116,13
8:131:8:128,116,13
8:129:10:133,116,26
10:2:128:2,116,23
8:128:11:128,116,29
24:0:8:1,116,9
1:129:1:129,116,24
3:138:3:138,116,3
16:1:0:1,116,47
8:32:2:0,115,25
8:130:8:178,115,38
10:130:3:149,115,5
2:2:130:0,115,7
40:10:130:130,115,25
0:128:0:129,115,31
8:160:8:0,115,34
0:128:32:128,115,33
24:0:10:128,115,41
24:3:18:0,115,5
34:100:68:85,115,1
24:32:26:1,114,3
8:129:10:138,114,12
136:128:138:130,114,15
130:8:128:2,114,9
0:131:0:129,114,29
6:136:13:131,114,1
130:8:128:130,114,12
6:128:8:129,114,7
136:128:0:136,114,1
128:0:128:128,114,35
40:152:88:184,114,3
208:176:52:128,113,31
24:128:16:128,113,11
0:8:0:10,113,33
0:4:8:0,113,48
10:144:2:128,113,6
10:146:64:144,113,3
20:5:20:1,113,16
8:40:8:8,113,23
0:137:8:2,113,1
8:130:24:1,113,60
18:2:18:2,112,4
8:128:24:2,112,48
8:128:32:2,112,14
8:128:128:130,112,12
32:8:40:32,112,6
2:144:10:130,112,10
32:0:8:0,112,58
129:0:129:0,112,4
24:5:0:128,112,52
40:2:40:0,112,13
17:5:16:1,112,7
40:8:128:0,112,21
8:144:74:146,112,7
8:130:42:2,112,2
9:1:1:1,111,52
8:128:10:12,111,6
136:129:138:130,111,6
81:17:81:17,111,1
0:128:0:176,111,34
8:10:128:10,111,11
2:128:10:2,111,15
8:8:128:160,111,16
10:129:74:177,111,3
136:136:0:0,110,64
8:128:8:32,110,44
24:128:0:130,110,2
0:2:8:2,110,50
48:56:48:56,110,2
24:2:2:128,110,22
0:131:0:128,110,47
10:144:36:66,110,2
1:130:8:128,109,6
24:4:8:128,109,43
0:144:10:128,109,4
8:15:10:8,109,1
135:0:1:10,109,1
40:32:8:40,109,8
10:128:3:128,108,18
56:44:56:44,108,2
8:132:8:129,108,67
13:128:2:128,108,4
138:138:138:170,108,12
8:5:0:0,108,49
8:128:13:130,108,6
18:5:16:1,108,17
17:5:17:1,108,5
8:130:14:146,108,2
2:8:8:0,107,48
8:129:8:136,107,13
8:130:104:0,107,13
2:2:128:0,107,11
10:170:10:138,107,4
128:8:130:10,107,13
20:5:16:1,107,21
8:128:0:2,107,37
9:137:25:9,107,4
9:129:5:128,107,4
8:1:2:0,107,18
10:133:8:128,106,4
2:32:0:2,106,6
8:146:66:130,106,3
136:162:32:136,106,7
130:128:130:130,106,8
0:8:128:2,106,32
8:8:8:56,106,48
9:130:0:130,106,21
24:7:24:1,106,2
8:129:66:133,106,3
0:130:2:130,106,38
14:131:2:128,106,1
40:130:40:130,106,25
8:0:0:240,105,27
8:128:1:130,105,8
10:132:2:132,105,4
64:1:0:64,105,15
9:148:2:134,105,3
9:129:1:129,105,21
9:138:30:8,105,3
15:15:0:0,105,6
13:134:10:138,105,1
10:129:10:144,105,8
8:170:8:136,105,3
9:138:8:130,104,1
10:136:11:8,104,1
9:146:1:130,104,1
8:0:250:2,104,2
216:168:216:184,104,1
8:2:136:8,104,8
8:128:40:32,104,35
40:152:40:152,104,1
40:130:8:128,104,24
8:10:128:8,104,18
8:10:130:0,104,8
16:5:0:128,104,57
5:136:70:137,104,1
128:32:0:0,104,39
2:80:8:144,104,4
184:176:176:176,104,3
8:1:6:0,104,13
33:1:33:65,103,1
16:1:16:97,103,20
8:136:8:40,103,21
8:130:11:128,103,18
13:131:2:128,103,2
16:3:0:129,103,49
2:130:0:130,103,13
8:0:32:128,103,35
0:133:0:129,103,38
128:0:0:32,103,22
16:35:16:1,103,3
0:0:0:17,102,74
9:130:66:144,102,11
216:232:216:216,102,2
40:66:40:66,102,3
2:132:8:130,102,14
4:128:0:128,102,6
128:0:128:8,102,21
184:32:72:160,102,1
8:130:8:192,101,63
0:2:8:8,101,27
2:136:0:128,101,6
10:130:195:160,101,36
184:176:184:176,101,4
24:8:8:136,101,28
128:32:128:128,101,5
10:129:64:128,101,2
8:2:8:48,101,14
10:10:128:10,100,13
8:128:2:194,100,2
8:136:56:168,100,30
10:129:6:129,100,8
10:144:74:146,100,4
40:0:8:128,100,11
8:136:8:232,100,32
1:16:1:0,100,22
0:16:1:1,100,14
40:136:40:136,100,14
58:50:74:178,100,2
0:0:1:1,99,45
26:65:146:66,99,1
8:210:74:176,99,3
40:41:36:10,99,1
232:242:248:112,99,3
2:128:8:129,99,14
8:128:10:194,99,43
8:40:32:8,99,5
8:5:16:0,99,13
10:2:128:10,99,9
2:128:9:0,99,1
16:0:4:0,99,12
24:18:24:17,99,3
16:0:10:128,99,21
8:32:128:0,99,31
8:8:0:128,99,27
10:132:10:132,99,11
9:130:6:150,99,1
11:133:11:128,98,1
0:2:8:1,98,50
7:138:3:138,98,2
10:0:0:10,98,16
8:130:10:146,98,13
8:131:0:129,98,47
40:2:40:34,98,6
8:136:136:184,98,21
26:50:74:178,98,2
34:2:40:2,98,6
9:144:73:128,98,4
2:8:128:2,98,29
16:3:16:5,98,31
1:1:1:65,97,3
8:130:8:146,97,21
8:2:2:8,97,40
1:0:8:8,97,50
168:32:160:32,97,2
8:132:8:130,97,49
11:1:7:2,97,1
24:1:2:128,97,29
168:160:168:162,97,11
9:128:24:8,97,19
40:8:128:48,97,3
10:4:10:4,97,34
16:4:12:128,97,3
12:128:12:132,96,4
0:2:2:0,96,36
56:130:8:2,96,26
0:128:128:0,96,53
0:0:0:130,96,83
0:8:40:2,96,21
9:129:66:132,96,3
10:130:24:2,96,7
20:4:20:5,96,17
0:136:8:128,96,11
8:128:8:162,96,47
10:138:2:136,96,6
12:128:0:130,96,1
0:128:8:131,95,18
8:32:8:32,95,6
128:0:8:2,95,28
16:2:8:128,95,65
17:1:17:65,95,14
8:8:8:24,95,26
168:184:248:168,95,2
8:128:56:128,95,41
10:129:7:129,95,1
10:129:8:128,95,24
137:137:137:137,95,8
8:128:8:1,95,32
8:131:16:0,95,56
8:129:0:0,95,35
136:184:232:184,95,1
8:128:8:194,95,23
8:136:40:232,95,27
10:8:8:8,95,19
8:144:10:146,94,17
24:0:28:1,94,16
128:128:160:128,94,25
15:128:15:129,94,1
8:130:10:136,94,19
8:130:3:128,94,10
8:133:0:129,94,40
8:2:128:40,94,14
75:210:74:208,94,1
8:144:2:130,94,8
128:2:128:2,94,14
8:136:216:136,94,2
8:128:72:145,94,1
17:74:0:8,93,1
97:97:225:97,93,1
1:1:1:0,93,61
0:8:130:8,93,40
0:0:240:240,93,83
128:130:128:130,93,13
8:160:24:0,93,11
0:131:16:1,93,35
40:2:0:0,93,9
8:5:0:1,93,45
8:130:248:2,93,30
8:3:0:128,93,15
41:37:45:37,93,2
153:41:41:73,93,2
8:8:2:8,93,24
40:8:152:8,93,1
128:0:160:0,93,13
8:0:0:3,93,36
8:130:72:128,93,25
11:10:10:10,92,5
40:40:40:104,92,22
10:129:66:128,92,6
11:133:8:128,92,1
10:0:2:0,92,26
9:128:0:128,92,9
8:2:138:0,92,2
0:0:0:192,92,59
8:8:136:136,92,28
136:10:130:8,92,4
0:2:0:128,92,32
17:4:20:49,92,5
0:2:128:2,92,36
128:8:128:2,92,19
10:130:130:176,92,29
8:2:10:0,92,45
8:0:0:4,92,48
8:130:16:0,92,25
8:128:9:129,91,35
8:0:130:8,91,21
8:136:2:136,91,6
8:137:1:137,91,1
40:32:40:128,91,4
1:1:0:0,91,23
8:162:8:160,91,6
130:32:0:160,91,26
10:138:106:234,91,8
8:130:32:128,91,36
8:131:0:132,91,11
0:8:34:0,91,21
8:2:18:130,91,2
67:147:35:67,91,1
9:133:8:129,91,11
8:133:16:1,91,48
120:121:116:120,91,1
10:128:9:128,91,14
128:224:224:224,91,11
2:34:2:42,91,2
24:0:8:130,91,49
20:1:20:5,90,23
136:131:128:136,90,1
8:192:8:128,90,24
0:132:24:1,90,40
8:132:8:132,90,17
41:38:34:40,90,3
168:162:160:160,90,4
130:8:130:0,90,10
56:2:24:128,90,2
24:5:0:129,90,39
168:160:170:160,90,6
9:138:30:9,90,3
216:153:208:216,90,2
16:0:0:1,90,34
0:136:8:138,90,6
137:138:129:128,90,2
200:72:200:72,90,1
185:162:226:48,90,3
0:2:10:0,90,19
32:10:32:2,89,17
8:32:0:2,89,23
8:2:1:2,89,5
4:0:64:0,89,16
170:34:34:34,89,5
0:8:128:1,89,6
8:8:40:9,89,1
28:2:8:128,89,3
2:0:128:10,89,16
64:0:4:0,89,16
10:160:10:128,89,19
9:16:0:0,89,9
0:2:136:0,89,12
40:160:160:160,89,49
0:133:0:128,89,43
12:138:8:136,89,2
4:18:0:0,89,2
2:8:0:128,89,17
8:128:8:146,89,14
1:1:17:1,88,16
40:40:40:168,88,24
73:16:73:16,88,4
0:1:0:3,88,21
8:146:234:138,88,1
2:128:40:130,88,18
2:2:128:8,88,11
3:94:3:94,88,4
0:130:0:129,88,15
10:208:82:209,88,2
8:224:9:224,88,4
8:128:6:129,88,3
136:160:160:160,88,4
8:2:16:0,88,4
138:2:130:40,88,4
8:136:72:138,88,4
168:152:104:136,88,2
8:24:8:24,88,3
248:114:248:112,88,1
176:176:176:176,88,25
10:129:10:131,88,8
10:131:0:128,88,5
0:0:9:0,87,33
9:2:128:0,87,4
41:73:145:41,87,1
10:2:0:0,87,48
8:128:10:192,87,39
128:128:128:130,87,18
168:162:160:162,87,3
45:45:45:45,87,5
8:130:11:130,87,9
9:128:2:128,87,6
248:240:240:248,87,1
56:184:232:152,87,1
72:144:72:144,87,1
8:176:8:128,87,40
41:41:37:41,87,7
2:128:0:2,87,24
8:144:138:130,87,5
0:8:8:2,87,21
34:17:0:34,87,1
24:2:80:2,86,2
5:0:16:0,86,8
1:8:128:8,86,3
24:130:8:128,86,23
24:2:8:129,86,48
0:1:0:5,86,23
8:162:8:162,86,6
8:130:128:0,86,28
8:130:128:8,86,14
81:81:81:64,86,1
40:72:72:72,86,6
20:20:20:20,86,11
40:200:152:40,86,1
8:2:128:128,86,29
32:10:128:2,86,2
10:136:10:152,86,1
8:129:20:1,86,43
8:128:40:162,85,23
0:133:16:1,85,39
24:65:16:1,85,8
9:9:9:41,85,3
9:2:9:2,85,8
8:34:0:8,85,18
136:136:8:152,85,3
24:4:8:129,85,27
8:136:8:0,85,56
20:2:10:130,85,7
138:138:10:138,85,13
64:1:4:0,85,8
8:72:8:88,85,1
2:128:40:2,85,10
8:193:2:193,85,4
8:8:2:0,85,32
1:16:0:0,85,26
16:5:20:4,85,17
40:152:88:152,85,4
144:16:32:0,85,2
24:2:24:8,85,4
24:1:28:2,84,3
11:131:11:131,84,8
8:2:9:2,84,23
9:130:8:176,84,7
0:2:2:2,84,28
41:36:40:44,84,5
13:128:2:132,84,4
8:176:73:132,84,3
1:20:5:16,84,3
145:145:145:145,84,2
10:2:130:0,84,8
0:64:0:64,84,16
0:2:128:8,84,15
16:0:48:32,84,6
9:133:9:129,84,17
40:56:40:56,84,2
12:130:29:138,84,1
8:132:24:0,84,42
6:128:8:128,84,3
10:138:10:234,84,9
10:144:66:132,84,1
15:94:3:94,84,4
2:8:0:130,84,13
24:128:24:132,84,1
8:130:10:2,84,33
136:34:136:0,84,7
8:130:40:162,83,25
162:20:36:1,83,1
2:8:2:128,83,7
8:129:9:130,83,36
0:0:64:0,83,40
0:0:0:224,83,53
0:0:192:0,83,18
24:5:16:4,83,24
161:161:161:161,83,2
10:176:202:176,83,1
8:32:32:160,83,3
10:128:10:146,82,11
40:40:40:232,82,8
0:64:5:0,82,21
8:8:59:136,82,1
2:0:32:0,82,22
0:65:17:1,82,1
40:160:168:160,82,16
10:0:129:10,82,2
8:2:128:160,82,9
25:0:8:136,82,26
2:36:11:32,82,1
24:2:18:2,82,18
8:130:26:2,82,11
24:2:24:3,82,25
10:130:2:2,82,17
128:136:136:138,82,2
8:0:0:132,81,9
25:0:25:0,81,16
8:0:160:0,81,31
34:0:136:34,81,18
2:0:0:2,81,43
239:254:235:250,81,1
8:24:0:0,81,5
8:138:11:136,81,1
0:160:0:160,81,10
8:129:10:160,81,16
8:2:168:0,81,3
8:131:0:134,81,5
128:8:8:128,81,21
40:152:72:152,81,3
160:128:160:128,81,8
10:130:6:128,81,5
10:146:74:160,81,3
8:136:8:186,81,16
136:32:0:128,81,5
8:132:24:1,81,39
41:66:9:128,81,1
9:8:8:9,81,2
8:2:0:10,81,18
1:97:1:1,80,3
0:64:1:0,80,29
195:3:3:0,80,33
9:128:8:129,80,27
9:129:7:128,80,1
0:1:0:2,80,40
0:136:1:136,80,3
40:168:168:168,80,32
1:17:81:65,80,1
25:18:81:2,80,1
130:0:0:0,80,34
9:2:2:128,80,11
40:162:40:162,80,3
0:130:24:0,80,36
8:112:9:112,80,1
24:3:0:128,80,40
56:242:240:248,80,2
8:128:11:130,80,28
56:48:48:56,80,1
128:40:128:8,80,4
11:148:9:148,80,1
184:248:184:184,80,3
8:130:0:8,80,21
10:131:10:130,80,24
32:130:138:138,80,5
8:160:8:162,79,3
8:128:10:2,79,24
8:32:2:130,79,7
8:2:8:240,79,8
0:32:0:8,79,39
8:64:2:16,79,7
24:168:24:168,79,2
10:145:106:197,79,1
16:4:8:132,79,27
8:3:96:224,79,1
40:136:152:8,79,1
34:34:34:34,79,19
10:130:8:144,79,12
2:130:130:130,79,42
10:128:40:130,79,18
8:40:2:0,79,8
0:136:34:0,79,20
10:128:1:134,79,2
8:0:8:240,79,6
136:130:136:0,79,6
130:128:8:128,79,17
8:129:24:0,79,26
8:168:168:168,79,15
8:32:1:0,78,18
10:129:66:176,78,4
8:136:2:130,78,12
12:129:12:129,78,2
0:0:0:34,78,66
8:8:72:154,78,3
1:1:0:8,78,40
10:0:12:0,78,9
32:34:40:34,78,2
8:129:12:130,78,4
8:131:2:130,78,12
8:146:8:128,78,15
176:160:224:160,78,4
10:138:10:202,78,4
2:34:0:42,78,2
8:130:40:8,78,9
24:1:18:2,77,12
24:1:24:0,77,14
10:130:2:176,77,22
138:146:104:138,77,1
8:128:64:128,77,6
20:9:16:1,77,2
9:130:10:130,77,14
8:130:32:160,77,21
8:131:0:130,77,33
0:32:13:32,77,1
0:130:24:1,77,47
40:34:40:34,77,5
97:20:133:64,77,1
2:129:10:130,77,21
128:32:8:130,77,7
136:0:0:136,77,35
9:73:9:9,77,2
16:5:16:3,77,22
128:10:0:0,77,11
8:128:160:160,77,29
8:129:18:0,77,19
26:0:10:128,77,22
16:2:12:128,76,4
128:8:2:2,76,6
128:8:8:8,76,45
136:136:136:248,76,5
2:136:8:138,76,3
16:196:112:1,76,1
10:16:105:2,76,1
10:129:2:137,76,1
9:144:10:144,76,5
8:129:74:130,76,11
14:14:14:14,76,8
9:136:10:136,76,3
0:8:10:10,76,2
8:152:8:154,76,3
8:8:8:58,76,1
0:4:0:4,76,23
8:40:2:40,76,11
8:40:8:136,76,13
9:128:66:129,76,2
10:130:26:130,76,4
8:128:232:224,76,24
8:134:8:130,76,12
128:4:8:0,76,3
42:8:2:138,76,1
8:24:72:136,76,2
8:24:72:184,76,2
35:67:67:147,76,1
8:10:138:0,76,2
8:129:5:128,76,3
248:130:8:0,76,2
16:4:24:4,76,20
8:152:75:152,76,2
24:2:24:5,76,23
8:0:136:34,76,7
9:130:6:136,76,4
8:136:216:138,76,2
10:129:10:132,76,11
128:8:0:8,75,23
8:10:0:0,75,30
248:243:240:241,75,5
8:129:8:176,75,30
224:96:224:96,75,2
72:56:24:8,75,1
138:8:170:34,75,3
232:242:248:114,75,3
8:128:160:8,75,9
8:176:130:130,75,2
10:2:0:2,75,14
192:0:0:0,75,24
16:4:8:128,75,43
129:8:133:8,75,5
72:152:72:136,75,1
130:2:2:2,75,11
168:8:152:248,75,1
2:128:10:132,75,15
0:130:2:128,75,34
224:160:240:224,75,5
24:0:202:130,75,5
10:128:26:0,75,31
136:128:136:0,75,12
8:128:136:128,75,33
128:32:8:8,75,10
8:129:16:2,75,25
8:129:72:128,75,11
9:32:4:24,75,1
10:129:65:128,75,4
16:0:8:130,74,24
0:136:136:0,74,27
24:0:0:128,74,23
8:2:8:192,74,20
40:0:8:0,74,32
65:4:65:1,74,2
0:130:8:8,74,4
8:148:66:130,74,2
10:10:8:128,74,14
16:0:24:3,74,10
40:72:152:40,74,1
9:144:67:128,74,2
10:130:58:130,74,7
128:128:128:160,74,20
0:8:64:2,74,5
2:2:8:8,74,10
40:8:8:168,74,1
24:6:20:1,74,1
8:128:15:133,74,2
8:0:8:129,74,21
8:0:1:0,74,37
8:0:9:1,74,4
8:32:128:2,74,19
1:133:1:133,74,4
24:1:24:1,73,24
40:41:37:40,73,1
24:2:8:132,73,16
0:0:0:96,73,60
10:144:9:150,73,1
9:129:9:130,73,18
9:8:8:42,73,1
32:0:2:2,73,4
2:2:2:0,73,39
10:160:10:130,73,22
10:146:74:176,73,6
40:40:56:168,73,13
32:160:160:160,73,43
128:40:2:128,73,8
4:128:0:129,73,3
10:144:10:129,73,12
73:146:74:129,73,1
8:136:248:248,73,38
136:136:168:136,73,9
8:128:138:130,73,19
8:128:26:1,72,22
72:73:69:72,72,1
0:64:0:0,72,35
0:128:4:0,72,7
10:129:2:132,72,7
8:152:88:152,72,2
170:206:136:206,72,8
10:134:8:130,72,10
16:2:8:64,72,5
0:0:10:128,72,45
40:32:32:40,72,5
21:0:22:0,72,3
136:184:136:184,72,2
8:144:66:130,72,8
168:40:40:40,72,9
4:132:2:130,72,6
8:134:10:134,72,3
128:11:128:11,72,8
160:0:160:0,72,19
8:128:32:128,72,19
40:160:40:128,72,15
10:129:5:129,72,1
72:152:168:152,72,4
10:32:32:128,72,1
8:128:56:130,72,29
66:133:9:144,72,1
130:2:33:4,72,2
10:130:24:5,72,5
10:160:8:0,72,5
0:143:13:136,72,3
41:66:136:128,72,3
142:8:138:206,72,3
138:206:136:206,72,8
25:2:24:0,72,6
9:0:130:2,72,2
12:128:10:128,72,18
10:130:10:162,72,36
32:0:32:3,71,1
8:137:0:137,71,15
24:1:16:5,71,24
24:1:22:0,71,2
12:64:4:64,71,5
136:136:136:168,71,24
8:144:4:128,71,2
9:1:1:0,71,30
20:33:16:129,71,1
8:32:32:8,71,11
0:0:24:0,71,29
8:130:132:130,71,2
0:138:0:138,71,8
64:2:16:2,71,5
32:33:32:33,71,3
8:8:8:72,71,12
0:8:1:40,71,1
2:40:2:32,71,15
0:129:20:1,71,29
58:176:192:178,71,1
65:1:65:4,71,3
16:4:8:129,71,35
8:6:8:6,71,5
40:40:56:104,71,4
16:16:16:48,71,4
8:128:128:32,71,5
8:9:1:1,71,46
0:8:1:8,71,22
33:4:9:0,71,2
16:20:20:20,71,2
8:130:18:4,71,6
16:21:16:17,71,5
2:8:8:2,70,23
248:243:240:240,70,5
20:1:20:4,70,21
24:0:16:0,70,24
2:0:32:2,70,10
0:0:8:129,70,61
1:0:64:1,70,14
11:130:2:144,70,1
128:0:0:2,70,22
8:8:40:40,70,21
9:128:0:136,70,1
8:130:130:2,70,7
41:37:40:40,70,2
8:136:40:8,70,24
0:0:130:2,70,22
24:8:8:8,70,13
16:1:16:17,70,33
9:134:6:128,70,1
0:132:8:128,70,44
8:130:2:146,70,20
27:163:26:138,70,1
8:134:8:134,70,7
9:129:25:9,70,3
9:128:3:128,70,3
0:16:88:64,70,5
8:136:136:200,70,7
64:69:64:65,70,1
19:5:19:5,70,2
40:2:40:2,70,22
8:8:8:248,70,25
26:3:22:1,70,1
9:2:57:2,70,1
8:64:0:8,70,27
8:128:8:133,70,31
10:130:10:144,70,7
248:242:248:240,69,10
9:130:40:130,69,5
8:130:40:192,69,26
0:128:8:8,69,25
168:0:168:0,69,3
240:184:96:240,69,5
0:130:8:0,69,25
74:32:74:32,69,1
8:3:2:2,69,2
18:0:24:1,69,13
16:32:26:0,69,3
16:0:24:5,69,18
48:56:48:48,69,1
0:131:16:0,69,41
8:34:2:128,69,2
128:128:8:0,69,33
184:184:184:248,69,9
0:130:10:130,69,15
0:40:0:56,69,9
136:152:168:200,69,5
138:128:138:130,69,13
128:128:144:128,69,2
2:0:8:129,69,3
10:128:8:8,69,34
40:10:32:2,69,9
8:152:8:8,69,15
24:2:24:1,69,47
8:128:72:130,69,13
9:238:9:238,69,1
32:32:0:0,69,43
9:0:8:0,68,28
24:40:67:128,68,1
169:89:89:169,68,3
16:2:24:0,68,44
10:144:8:144,68,17
15:128:8:128,68,4
154:242:248:248,68,2
240:0:0:0,68,48
4:0:64:1,68,5
12:192:12:192,68,2
0:10:0:8,68,16
0:137:0:136,68,20
8:129:74:146,68,2
170:0:0:0,68,38
8:129:0:130,68,37
16:0:26:1,68,16
130:3:128:11,68,2
0:144:64:128,68,13
0:0:0:176,68,51
4:9:2:4,68,3
104:184:104:184,68,1
8:128:10:240,68,24
8:0:40:160,68,20
2:130:8:129,68,11
10:130:6:133,68,2
136:0:32:128,68,14
8:130:56:130,68,29
0:130:10:128,68,18
8:16:8:0,68,8
72:40:72:40,68,1
56:8:24:8,68,1
40:32:0:0,68,27
8:129:8:8,68,8
4:64:4:65,68,7
0:18:0:0,68,19
32:40:32:40,68,6
9:128:8:136,67,23
2:136:8:136,67,16
8:2:1:8,67,4
81:97:177:97,67,1
0:1:4:0,67,22
187:148:187:148,67,4
0:0:32:2,67,32
16:2:8:129,67,40
8:0:2:132,67,9
74:130:66:131,67,1
5:64:10:72,67,1
8:129:10:131,67,14
8:133:8:130,67,7
138:10:138:10,67,9
8:130:248:0,67,38
129:8:129:8,67,20
10:129:6:131,67,1
16:1:2:130,67,16
128:8:128:130,67,15
20:6:28:5,67,3
8:129:24:128,67,19
8:8:9:1,67,45
81:81:113:81,67,1
10:146:10:128,67,7
16:5:16:2,67,34
10:144:10:130,67,20
32:129:0:1,67,1
0:144:0:128,67,22
16:4:24:5,67,17
40:0:128:0,67,22
40:10:40:8,67,6
8:2:8:32,67,23
26:2:26:2,67,17
8:129:20:0,67,18
168:8:8:8,67,13
10:128:2:132,67,8
8:130:8:240,66,37
130:130:130:128,66,25
25:130:16:128,66,2
8:128:10:210,66,14
8:57:104:8,66,1
1:128:1:128,66,6
56:2:224:224,66,3
42:170:170:170,66,35
128:10:0:128,66,15
10:128:8:176,66,25
128:10:129:6,66,2
184:48:184:48,66,3
10:208:74:209,66,2
89:9:169:25,66,1
40:2:8:32,66,8
170:68:170:68,66,32
0:4:136:4,66,3
8:0:8:4,66,30
0:128:2:8,65,17
20:1:16:4,65,8
8:138:24:0,65,5
0:0:20:5,65,9
32:32:32:48,65,5
9:9:9:13,65,1
1:0:128:8,65,16
3:73:0:65,65,1
128:14:128:14,65,5
8:130:42:128,65,9
0:0:0:112,65,43
241:241:241:241,65,8
8:3:16:64,65,1
136:136:136:8,65,21
10:138:8:136,65,13
56:129:146:176,65,1
4:2:0:0,65,5
168:32:216:128,65,1
138:136:138:128,65,1
2:8:8:128,65,10
2:16:0:8,65,6
10:128:73:144,65,8
9:130:0:0,65,31
8:8:128:40,65,11
10:129:9:128,65,11
130:2:130:3,65,5
8:137:8:128,65,7
8:130:32:2,65,13
8:8:128:1,65,10
136:160:128:168,64,1
24:1:18:0,64,17
8:128:34:0,64,6
8:128:34:2,64,6
9:130:7:138,64,4
8:2:9:0,64,11
8:32:2:32,64,5
17:0:17:16,64,2
8:129:9:134,64,3
33:33:145:33,64,2
9:9:9:10,64,5
9:2:4:9,64,3
16:0:16:5,64,8
4:8:0:0,64,16
33:97:161:97,64,1
8:128:65:128,64,3
8:133:8:128,64,16
10:129:6:144,64,4
8:144:14:148,64,2
169:73:153:41,64,1
40:160:42:160,64,9
40:160:42:162,64,8
9:133:9:133,64,7
42:160:32:128,64,2
0:0:48:160,64,29
8:2:10:128,64,17
16:48:16:48,64,4
8:8:8:184,64,28
32:48:32:16,64,4
8:144:73:128,64,4
32:8:130:32,64,19
8:128:26:128,64,29
40:48:40:48,64,3
128:130:136:128,64,3
42:160:0:128,64,2
11:130:10:130,64,16
9:129:6:129,64,4
128:2:130:2,64,21
128:32:128:32,64,8
8:128:72:176,64,19
8:128:9:176,63,11
8:129:8:131,63,20
8:0:0:160,63,31
184:34:8:128,63,1
8:136:42:136,63,10
0:0:34:0,63,19
9:2:2:0,63,11
10:138:138:138,63,30
136:160:32:224,63,1
170:138:42:34,63,3
41:161:226:176,63,1
9:40:9:40,63,3
137:139:137:137,63,1
0:4:8:1,63,29
2:2:2:162,63,4
10:129:6:134,63,6
8:136:24:152,63,5
8:136:24:170,63,5
4:1:4:0,63,8
8:128:56:240,63,41
10:0:34:170,63,1
0:160:160:160,63,39
128:160:160:160,63,20
20:6:146:48,63,3
9:146:8:128,63,5
32:48:32:48,63,3
24:3:16:3,63,18
160:48:32:0,63,3
1:129:17:1,63,19
16:3:16:2,63,31
10:130:10:134,63,12
10:130:10:146,63,17
24:0:12:128,62,8
13:132:12:128,62,1
2:32:6:32,62,2
17:1:16:8,62,12
10:2:10:0,62,13
8:128:0:136,62,16
0:0:32:224,62,31
98:8:2:10,62,2
17:1:145:5,62,3
40:7:40:6,62,2
8:8:24:8,62,11
88:88:88:56,62,1
40:160:40:130,62,9
11:131:3:132,62,1
64:0:0:0,62,49
0:0:2:130,62,48
64:0:8:32,62,19
8:185:88:152,62,1
8:160:0:0,62,26
72:128:8:128,62,11
136:0:136:8,62,9
0:0:48:128,62,44
152:72:136:72,62,1
2:128:2:132,62,6
1:1:113:65,62,1
1:1:113:69,62,1
0:8:2:2,62,21
32:152:96:136,62,1
128:0:32:0,62,24
9:9:9:8,62,10
4:64:5:64,62,10
8:34:32:8,62,2
14:1:3:132,62,1
128:2:128:8,62,17
8:1:1:0,62,17
128:138:34:128,61,1
168:0:136:0,61,3
16:2:24:4,61,8
8:130:8:133,61,36
72:56:40:40,61,1
88:216:72:136,61,1
20:0:16:5,61,6
136:224:128:224,61,4
40:32:40:33,61,2
8:129:0:131,61,6
1:2:0:0,61,16
152:152:152:152,61,3
10:128:6:128,61,5
16:1:16:33,61,14
136:8:10:130,61,5
8:128:66:130,61,6
8:185:88:138,61,1
8:130:24:130,61,29
24:4:24:1,61,29
0:136:8:2,61,1
8:9:8:9,61,6
10:138:10:136,61,11
20:1:20:97,61,10
41:66:164:0,61,1
18:2:24:3,60,5
8:140:8:136,60,2
10:3:10:3,60,2
136:136:136:184,60,21
8:2:8:160,60,16
40:2:128:0,60,26
40:2:136:2,60,3
10:0:8:2,60,14
8:128:136:8,60,8
8:64:10:0,60,2
168:40:40:216,60,1
18:0:48:16,60,2
8:24:8:8,60,9
160:136:160:136,60,1
1:2:1:2,60,2
8:136:25:1,60,23
130:8:130:2,60,13
8:136:0:2,60,2
24:2:40:136,60,3
10:129:6:133,60,2
10:146:74:146,60,9
169:89:73:169,60,2
10:8:10:8,60,10
10:4:9:2,60,11
8:130:24:160,60,24
41:41:37:37,60,5
144:144:144:144,60,16
248:136:248:136,60,1
96:240:184:96,60,4
11:149:11:149,60,2
8:130:14:128,60,3
2:13:36:2,60,5
248:130:2:4,60,1
32:10:130:0,60,3
138:130:130:130,60,20
63:37:55:45,60,1
8:0:9:0,60,18
16:1:0:0,60,34
136:42:32:34,60,1
136:0:8:2,60,2
8:0:0:16,59,40
